Date-Time-Start; Date-Time-End; Gebäude 101 Kabel 1 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-03-26 08:00:00; 2016-03-26 08:15:00; 27.776000; 27.776000; 23739.757400; 23739.757400; 0
2016-03-26 08:15:00; 2016-03-26 08:30:00; 27.904000; 27.904000; 23739.844200; 23739.844200; 0
2016-03-26 08:30:00; 2016-03-26 08:45:00; 27.776000; 27.776000; 23739.931400; 23739.931400; 0
2016-03-26 08:45:00; 2016-03-26 09:00:00; 27.712000; 27.712000; 23740.018200; 23740.018200; 0
2016-03-26 09:00:00; 2016-03-26 09:15:00; 27.904000; 27.904000; 23740.104800; 23740.104800; 0
2016-03-26 09:15:00; 2016-03-26 09:30:00; 27.520000; 27.520000; 23740.192000; 23740.192000; 0
2016-03-26 09:30:00; 2016-03-26 09:45:00; 27.840000; 27.840000; 23740.278000; 23740.278000; 0
2016-03-26 09:45:00; 2016-03-26 10:00:00; 28.288000; 28.288000; 23740.365000; 23740.365000; 0
2016-03-26 10:00:00; 2016-03-26 10:15:00; 28.032000; 28.032000; 23740.453400; 23740.453400; 0
2016-03-26 10:15:00; 2016-03-26 10:30:00; 28.160000; 28.160000; 23740.541000; 23740.541000; 0
2016-03-26 10:30:00; 2016-03-26 10:45:00; 28.160000; 28.160000; 23740.629000; 23740.629000; 0
2016-03-26 10:45:00; 2016-03-26 11:00:00; 28.032000; 28.032000; 23740.717000; 23740.717000; 0
2016-03-26 11:00:00; 2016-03-26 11:15:00; 28.224000; 28.224000; 23740.804600; 23740.804600; 0
2016-03-26 11:15:00; 2016-03-26 11:30:00; 27.840000; 27.840000; 23740.892800; 23740.892800; 0
2016-03-26 11:30:00; 2016-03-26 11:45:00; 27.968000; 27.968000; 23740.979800; 23740.979800; 0
2016-03-26 11:45:00; 2016-03-26 12:00:00; 28.160000; 28.160000; 23741.067200; 23741.067200; 0
2016-03-26 12:00:00; 2016-03-26 12:15:00; 27.968000; 27.968000; 23741.155200; 23741.155200; 0
2016-03-26 12:15:00; 2016-03-26 12:30:00; 28.032000; 28.032000; 23741.242600; 23741.242600; 0
2016-03-26 12:30:00; 2016-03-26 12:45:00; 28.288000; 28.288000; 23741.330200; 23741.330200; 0
2016-03-26 12:45:00; 2016-03-26 13:00:00; 28.288000; 28.288000; 23741.418600; 23741.418600; 0
2016-03-26 13:00:00; 2016-03-26 13:15:00; 28.160000; 28.160000; 23741.507000; 23741.507000; 0
2016-03-26 13:15:00; 2016-03-26 13:30:00; 28.032000; 28.032000; 23741.595000; 23741.595000; 0
2016-03-26 13:30:00; 2016-03-26 13:45:00; 28.288000; 28.288000; 23741.682600; 23741.682600; 0
2016-03-26 13:45:00; 2016-03-26 14:00:00; 71.296000; 71.296000; 23741.771000; 23741.771000; 0
2016-03-26 14:00:00; 2016-03-26 14:15:00; 91.136000; 91.136000; 23741.993800; 23741.993800; 0
2016-03-26 14:15:00; 2016-03-26 14:30:00; 35.904000; 35.904000; 23742.278600; 23742.278600; 0
2016-03-26 14:30:00; 2016-03-26 14:45:00; 32.192000; 32.192000; 23742.390800; 23742.390800; 0
2016-03-26 14:45:00; 2016-03-26 15:00:00; 34.816000; 34.816000; 23742.491400; 23742.491400; 0
2016-03-26 15:00:00; 2016-03-26 15:15:00; 39.360000; 39.360000; 23742.600200; 23742.600200; 0
2016-03-26 15:15:00; 2016-03-26 15:30:00; 32.064000; 32.064000; 23742.723200; 23742.723200; 0
2016-03-26 15:30:00; 2016-03-26 15:45:00; 32.192000; 32.192000; 23742.823400; 23742.823400; 0
2016-03-26 15:45:00; 2016-03-26 16:00:00; 41.792000; 41.792000; 23742.924000; 23742.924000; 0
2016-03-26 16:00:00; 2016-03-26 16:15:00; 32.064000; 32.064000; 23743.054600; 23743.054600; 0
2016-03-26 16:15:00; 2016-03-26 16:30:00; 31.936000; 31.936000; 23743.154800; 23743.154800; 0
2016-03-26 16:30:00; 2016-03-26 16:45:00; 41.664000; 41.664000; 23743.254600; 23743.254600; 0
2016-03-26 16:45:00; 2016-03-26 17:00:00; 32.064000; 32.064000; 23743.384800; 23743.384800; 0
2016-03-26 17:00:00; 2016-03-26 17:15:00; 31.936000; 31.936000; 23743.485000; 23743.485000; 0
2016-03-26 17:15:00; 2016-03-26 17:30:00; 39.744000; 39.744000; 23743.584800; 23743.584800; 0
2016-03-26 17:30:00; 2016-03-26 17:45:00; 34.176000; 34.176000; 23743.709000; 23743.709000; 0
2016-03-26 17:45:00; 2016-03-26 18:00:00; 32.128000; 32.128000; 23743.815800; 23743.815800; 0
2016-03-26 18:00:00; 2016-03-26 18:15:00; 29.696000; 29.696000; 23743.916200; 23743.916200; 0
2016-03-26 18:15:00; 2016-03-26 18:30:00; 27.584000; 27.584000; 23744.009000; 23744.009000; 0
2016-03-26 18:30:00; 2016-03-26 18:45:00; 27.648000; 27.648000; 23744.095200; 23744.095200; 0
2016-03-26 18:45:00; 2016-03-26 19:00:00; 27.712000; 27.712000; 23744.181600; 23744.181600; 0
2016-03-26 19:00:00; 2016-03-26 19:15:00; 27.008000; 27.008000; 23744.268200; 23744.268200; 0
2016-03-26 19:15:00; 2016-03-26 19:30:00; 27.392000; 27.392000; 23744.352600; 23744.352600; 0
2016-03-26 19:30:00; 2016-03-26 19:45:00; 25.664000; 25.664000; 23744.438200; 23744.438200; 0
2016-03-26 19:45:00; 2016-03-26 20:00:00; 25.600000; 25.600000; 23744.518400; 23744.518400; 0
2016-03-26 20:00:00; 2016-03-26 20:15:00; 25.472000; 25.472000; 23744.598400; 23744.598400; 0
2016-03-26 20:15:00; 2016-03-26 20:30:00; 24.320000; 24.320000; 23744.678000; 23744.678000; 0
2016-03-26 20:30:00; 2016-03-26 20:45:00; 22.592000; 22.592000; 23744.754000; 23744.754000; 0
2016-03-26 20:45:00; 2016-03-26 21:00:00; 22.336000; 22.336000; 23744.824600; 23744.824600; 0
2016-03-26 21:00:00; 2016-03-26 21:15:00; 22.272000; 22.272000; 23744.894400; 23744.894400; 0
2016-03-26 21:15:00; 2016-03-26 21:30:00; 22.336000; 22.336000; 23744.964000; 23744.964000; 0
2016-03-26 21:30:00; 2016-03-26 21:45:00; 22.336000; 22.336000; 23745.033800; 23745.033800; 0
2016-03-26 21:45:00; 2016-03-26 22:00:00; 22.528000; 22.528000; 23745.103600; 23745.103600; 0
2016-03-26 22:00:00; 2016-03-26 22:15:00; 22.656000; 22.656000; 23745.174000; 23745.174000; 0
2016-03-26 22:15:00; 2016-03-26 22:30:00; 22.464000; 22.464000; 23745.244800; 23745.244800; 0
2016-03-26 22:30:00; 2016-03-26 22:45:00; 22.464000; 22.464000; 23745.315000; 23745.315000; 0
2016-03-26 22:45:00; 2016-03-26 23:00:00; 22.528000; 22.528000; 23745.385200; 23745.385200; 0
2016-03-26 23:00:00; 2016-03-26 23:15:00; 22.208000; 22.208000; 23745.455600; 23745.455600; 0
2016-03-26 23:15:00; 2016-03-26 23:30:00; 22.336000; 22.336000; 23745.525000; 23745.525000; 0
2016-03-26 23:30:00; 2016-03-26 23:45:00; 22.272000; 22.272000; 23745.594800; 23745.594800; 0
2016-03-26 23:45:00; 2016-03-27 00:00:00; 22.208000; 22.208000; 23745.664400; 23745.664400; 0
2016-03-27 00:00:00; 2016-03-27 00:15:00; 22.336000; 22.336000; 23745.733800; 23745.733800; 0
2016-03-27 00:15:00; 2016-03-27 00:30:00; 22.336000; 22.336000; 23745.803600; 23745.803600; 0
2016-03-27 00:30:00; 2016-03-27 00:45:00; 22.400000; 22.400000; 23745.873400; 23745.873400; 0
2016-03-27 00:45:00; 2016-03-27 01:00:00; 22.336000; 22.336000; 23745.943400; 23745.943400; 0
2016-03-27 01:00:00; 2016-03-27 01:15:00; 22.464000; 22.464000; 23746.013200; 23746.013200; 0
2016-03-27 01:15:00; 2016-03-27 01:30:00; 22.336000; 22.336000; 23746.083400; 23746.083400; 0
2016-03-27 01:30:00; 2016-03-27 01:45:00; 22.208000; 22.208000; 23746.153200; 23746.153200; 0
2016-03-27 01:45:00; 2016-03-27 02:00:00; -7598791.232000; 4.441600; 23746.222600; 23746.222600; 0
2016-03-27 02:00:00; 2016-03-27 02:15:00; 0.000000; 4.441600; 0.000000; 23746.236480; 2
2016-03-27 02:15:00; 2016-03-27 02:30:00; 0.000000; 4.441600; 0.000000; 23746.250360; 2
2016-03-27 02:30:00; 2016-03-27 02:45:00; 0.000000; 4.441600; 0.000000; 23746.264240; 2
2016-03-27 02:45:00; 2016-03-27 03:00:00; 7598813.440000; 4.441600; 0.000000; 23746.278120; 2
2016-03-27 03:00:00; 2016-03-27 03:15:00; 22.336000; 22.336000; 23746.292000; 23746.292000; 0
2016-03-27 03:15:00; 2016-03-27 03:30:00; 22.336000; 22.336000; 23746.361800; 23746.361800; 0
2016-03-27 03:30:00; 2016-03-27 03:45:00; 22.656000; 22.656000; 23746.431600; 23746.431600; 0
2016-03-27 03:45:00; 2016-03-27 04:00:00; 22.272000; 22.272000; 23746.502400; 23746.502400; 0
2016-03-27 04:00:00; 2016-03-27 04:15:00; 22.336000; 22.336000; 23746.572000; 23746.572000; 0
2016-03-27 04:15:00; 2016-03-27 04:30:00; 22.464000; 22.464000; 23746.641800; 23746.641800; 0
2016-03-27 04:30:00; 2016-03-27 04:45:00; 22.144000; 22.144000; 23746.712000; 23746.712000; 0
2016-03-27 04:45:00; 2016-03-27 05:00:00; 22.464000; 22.464000; 23746.781200; 23746.781200; 0
2016-03-27 05:00:00; 2016-03-27 05:15:00; 22.592000; 22.592000; 23746.851400; 23746.851400; 0
2016-03-27 05:15:00; 2016-03-27 05:30:00; 22.592000; 22.592000; 23746.922000; 23746.922000; 0
2016-03-27 05:30:00; 2016-03-27 05:45:00; 22.592000; 22.592000; 23746.992600; 23746.992600; 0
2016-03-27 05:45:00; 2016-03-27 06:00:00; 22.528000; 22.528000; 23747.063200; 23747.063200; 0
2016-03-27 06:00:00; 2016-03-27 06:15:00; 23.168000; 23.168000; 23747.133600; 23747.133600; 0
2016-03-27 06:15:00; 2016-03-27 06:30:00; 23.296000; 23.296000; 23747.206000; 23747.206000; 0
2016-03-27 06:30:00; 2016-03-27 06:45:00; 23.168000; 23.168000; 23747.278800; 23747.278800; 0
2016-03-27 06:45:00; 2016-03-27 07:00:00; 23.232000; 23.232000; 23747.351200; 23747.351200; 0
2016-03-27 07:00:00; 2016-03-27 07:15:00; 23.296000; 23.296000; 23747.423800; 23747.423800; 0
2016-03-27 07:15:00; 2016-03-27 07:30:00; 22.976000; 22.976000; 23747.496600; 23747.496600; 0
2016-03-27 07:30:00; 2016-03-27 07:45:00; 23.040000; 23.040000; 23747.568400; 23747.568400; 0
2016-03-27 07:45:00; 2016-03-27 08:00:00; 22.912000; 22.912000; 23747.640400; 23747.640400; 0
2016-03-27 08:00:00; 2016-03-27 08:15:00; 22.976000; 22.976000; 23747.712000; 23747.712000; 0
2016-03-27 08:15:00; 2016-03-27 08:30:00; 23.040000; 23.040000; 23747.783800; 23747.783800; 0
2016-03-27 08:30:00; 2016-03-27 08:45:00; 22.976000; 22.976000; 23747.855800; 23747.855800; 0
2016-03-27 08:45:00; 2016-03-27 09:00:00; 22.912000; 22.912000; 23747.927600; 23747.927600; 0
2016-03-27 09:00:00; 2016-03-27 09:15:00; 22.976000; 22.976000; 23747.999200; 23747.999200; 0
2016-03-27 09:15:00; 2016-03-27 09:30:00; 22.784000; 22.784000; 23748.071000; 23748.071000; 0
2016-03-27 09:30:00; 2016-03-27 09:45:00; 22.720000; 22.720000; 23748.142200; 23748.142200; 0
2016-03-27 09:45:00; 2016-03-27 10:00:00; 22.656000; 22.656000; 23748.213200; 23748.213200; 0
2016-03-27 10:00:00; 2016-03-27 10:15:00; 22.016000; 22.016000; 23748.284000; 23748.284000; 0
2016-03-27 10:15:00; 2016-03-27 10:30:00; 22.272000; 22.272000; 23748.352800; 23748.352800; 0
2016-03-27 10:30:00; 2016-03-27 10:45:00; 22.208000; 22.208000; 23748.422400; 23748.422400; 0
2016-03-27 10:45:00; 2016-03-27 11:00:00; 21.888000; 21.888000; 23748.491800; 23748.491800; 0
2016-03-27 11:00:00; 2016-03-27 11:15:00; 22.144000; 22.144000; 23748.560200; 23748.560200; 0
2016-03-27 11:15:00; 2016-03-27 11:30:00; 21.888000; 21.888000; 23748.629400; 23748.629400; 0
2016-03-27 11:30:00; 2016-03-27 11:45:00; 22.016000; 22.016000; 23748.697800; 23748.697800; 0
2016-03-27 11:45:00; 2016-03-27 12:00:00; 22.144000; 22.144000; 23748.766600; 23748.766600; 0
2016-03-27 12:00:00; 2016-03-27 12:15:00; 22.080000; 22.080000; 23748.835800; 23748.835800; 0
2016-03-27 12:15:00; 2016-03-27 12:30:00; 22.016000; 22.016000; 23748.904800; 23748.904800; 0
2016-03-27 12:30:00; 2016-03-27 12:45:00; 22.144000; 22.144000; 23748.973600; 23748.973600; 0
2016-03-27 12:45:00; 2016-03-27 13:00:00; 22.016000; 22.016000; 23749.042800; 23749.042800; 0
2016-03-27 13:00:00; 2016-03-27 13:15:00; 22.080000; 22.080000; 23749.111600; 23749.111600; 0
2016-03-27 13:15:00; 2016-03-27 13:30:00; 22.080000; 22.080000; 23749.180600; 23749.180600; 0
2016-03-27 13:30:00; 2016-03-27 13:45:00; 21.952000; 21.952000; 23749.249600; 23749.249600; 0
2016-03-27 13:45:00; 2016-03-27 14:00:00; 22.016000; 22.016000; 23749.318200; 23749.318200; 0
2016-03-27 14:00:00; 2016-03-27 14:15:00; 21.952000; 21.952000; 23749.387000; 23749.387000; 0
2016-03-27 14:15:00; 2016-03-27 14:30:00; 22.080000; 22.080000; 23749.455600; 23749.455600; 0
2016-03-27 14:30:00; 2016-03-27 14:45:00; 22.208000; 22.208000; 23749.524600; 23749.524600; 0
2016-03-27 14:45:00; 2016-03-27 15:00:00; 22.144000; 22.144000; 23749.594000; 23749.594000; 0
2016-03-27 15:00:00; 2016-03-27 15:15:00; 22.080000; 22.080000; 23749.663200; 23749.663200; 0
2016-03-27 15:15:00; 2016-03-27 15:30:00; 22.080000; 22.080000; 23749.732200; 23749.732200; 0
2016-03-27 15:30:00; 2016-03-27 15:45:00; 22.016000; 22.016000; 23749.801200; 23749.801200; 0
2016-03-27 15:45:00; 2016-03-27 16:00:00; 22.016000; 22.016000; 23749.870000; 23749.870000; 0
2016-03-27 16:00:00; 2016-03-27 16:15:00; 22.080000; 22.080000; 23749.938800; 23749.938800; 0
2016-03-27 16:15:00; 2016-03-27 16:30:00; 21.952000; 21.952000; 23750.007800; 23750.007800; 0
2016-03-27 16:30:00; 2016-03-27 16:45:00; 22.208000; 22.208000; 23750.076400; 23750.076400; 0
2016-03-27 16:45:00; 2016-03-27 17:00:00; 22.016000; 22.016000; 23750.145800; 23750.145800; 0
2016-03-27 17:00:00; 2016-03-27 17:15:00; 21.952000; 21.952000; 23750.214600; 23750.214600; 0
2016-03-27 17:15:00; 2016-03-27 17:30:00; 22.080000; 22.080000; 23750.283200; 23750.283200; 0
2016-03-27 17:30:00; 2016-03-27 17:45:00; 22.016000; 22.016000; 23750.352200; 23750.352200; 0
2016-03-27 17:45:00; 2016-03-27 18:00:00; 22.272000; 22.272000; 23750.421000; 23750.421000; 0
2016-03-27 18:00:00; 2016-03-27 18:15:00; 22.144000; 22.144000; 23750.490600; 23750.490600; 0
2016-03-27 18:15:00; 2016-03-27 18:30:00; 22.272000; 22.272000; 23750.559800; 23750.559800; 0
2016-03-27 18:30:00; 2016-03-27 18:45:00; 22.208000; 22.208000; 23750.629400; 23750.629400; 0
2016-03-27 18:45:00; 2016-03-27 19:00:00; 22.080000; 22.080000; 23750.698800; 23750.698800; 0
2016-03-27 19:00:00; 2016-03-27 19:15:00; 22.208000; 22.208000; 23750.767800; 23750.767800; 0
2016-03-27 19:15:00; 2016-03-27 19:30:00; 22.208000; 22.208000; 23750.837200; 23750.837200; 0
2016-03-27 19:30:00; 2016-03-27 19:45:00; 22.080000; 22.080000; 23750.906600; 23750.906600; 0
2016-03-27 19:45:00; 2016-03-27 20:00:00; 22.528000; 22.528000; 23750.975600; 23750.975600; 0
2016-03-27 20:00:00; 2016-03-27 20:15:00; 22.272000; 22.272000; 23751.046000; 23751.046000; 0
2016-03-27 20:15:00; 2016-03-27 20:30:00; 22.208000; 22.208000; 23751.115600; 23751.115600; 0
2016-03-27 20:30:00; 2016-03-27 20:45:00; 22.400000; 22.400000; 23751.185000; 23751.185000; 0
2016-03-27 20:45:00; 2016-03-27 21:00:00; 22.528000; 22.528000; 23751.255000; 23751.255000; 0
2016-03-27 21:00:00; 2016-03-27 21:15:00; 22.400000; 22.400000; 23751.325400; 23751.325400; 0
2016-03-27 21:15:00; 2016-03-27 21:30:00; 22.592000; 22.592000; 23751.395400; 23751.395400; 0
2016-03-27 21:30:00; 2016-03-27 21:45:00; 22.400000; 22.400000; 23751.466000; 23751.466000; 0
2016-03-27 21:45:00; 2016-03-27 22:00:00; 22.400000; 22.400000; 23751.536000; 23751.536000; 0
2016-03-27 22:00:00; 2016-03-27 22:15:00; 22.400000; 22.400000; 23751.606000; 23751.606000; 0
2016-03-27 22:15:00; 2016-03-27 22:30:00; 22.208000; 22.208000; 23751.676000; 23751.676000; 0
2016-03-27 22:30:00; 2016-03-27 22:45:00; 22.336000; 22.336000; 23751.745400; 23751.745400; 0
2016-03-27 22:45:00; 2016-03-27 23:00:00; 22.464000; 22.464000; 23751.815200; 23751.815200; 0
2016-03-27 23:00:00; 2016-03-27 23:15:00; 22.464000; 22.464000; 23751.885400; 23751.885400; 0
2016-03-27 23:15:00; 2016-03-27 23:30:00; 22.592000; 22.592000; 23751.955600; 23751.955600; 0
2016-03-27 23:30:00; 2016-03-27 23:45:00; 22.592000; 22.592000; 23752.026200; 23752.026200; 0
2016-03-27 23:45:00; 2016-03-28 00:00:00; 22.336000; 22.336000; 23752.096800; 23752.096800; 0
2016-03-28 00:00:00; 2016-03-28 00:15:00; 22.528000; 22.528000; 23752.166600; 23752.166600; 0
2016-03-28 00:15:00; 2016-03-28 00:30:00; 22.272000; 22.272000; 23752.237000; 23752.237000; 0
2016-03-28 00:30:00; 2016-03-28 00:45:00; 22.400000; 22.400000; 23752.306600; 23752.306600; 0
2016-03-28 00:45:00; 2016-03-28 01:00:00; 22.336000; 22.336000; 23752.376600; 23752.376600; 0
2016-03-28 01:00:00; 2016-03-28 01:15:00; 21.952000; 21.952000; 23752.446400; 23752.446400; 0
2016-03-28 01:15:00; 2016-03-28 01:30:00; 22.528000; 22.528000; 23752.515000; 23752.515000; 0
2016-03-28 01:30:00; 2016-03-28 01:45:00; 22.464000; 22.464000; 23752.585400; 23752.585400; 0
2016-03-28 01:45:00; 2016-03-28 02:00:00; 22.272000; 22.272000; 23752.655600; 23752.655600; 0
2016-03-28 02:00:00; 2016-03-28 02:15:00; 22.464000; 22.464000; 23752.725200; 23752.725200; 0
2016-03-28 02:15:00; 2016-03-28 02:30:00; 22.272000; 22.272000; 23752.795400; 23752.795400; 0
2016-03-28 02:30:00; 2016-03-28 02:45:00; 22.464000; 22.464000; 23752.865000; 23752.865000; 0
2016-03-28 02:45:00; 2016-03-28 03:00:00; 22.336000; 22.336000; 23752.935200; 23752.935200; 0
2016-03-28 03:00:00; 2016-03-28 03:15:00; 22.400000; 22.400000; 23753.005000; 23753.005000; 0
2016-03-28 03:15:00; 2016-03-28 03:30:00; 22.528000; 22.528000; 23753.075000; 23753.075000; 0
2016-03-28 03:30:00; 2016-03-28 03:45:00; 22.400000; 22.400000; 23753.145400; 23753.145400; 0
2016-03-28 03:45:00; 2016-03-28 04:00:00; 22.272000; 22.272000; 23753.215400; 23753.215400; 0
2016-03-28 04:00:00; 2016-03-28 04:15:00; 22.656000; 22.656000; 23753.285000; 23753.285000; 0
2016-03-28 04:15:00; 2016-03-28 04:30:00; 22.528000; 22.528000; 23753.355800; 23753.355800; 0
2016-03-28 04:30:00; 2016-03-28 04:45:00; 22.528000; 22.528000; 23753.426200; 23753.426200; 0
2016-03-28 04:45:00; 2016-03-28 05:00:00; 22.336000; 22.336000; 23753.496600; 23753.496600; 0
2016-03-28 05:00:00; 2016-03-28 05:15:00; 22.464000; 22.464000; 23753.566400; 23753.566400; 0
2016-03-28 05:15:00; 2016-03-28 05:30:00; 22.464000; 22.464000; 23753.636600; 23753.636600; 0
2016-03-28 05:30:00; 2016-03-28 05:45:00; 22.528000; 22.528000; 23753.706800; 23753.706800; 0
2016-03-28 05:45:00; 2016-03-28 06:00:00; 22.208000; 22.208000; 23753.777200; 23753.777200; 0
2016-03-28 06:00:00; 2016-03-28 06:15:00; 23.296000; 23.296000; 23753.846600; 23753.846600; 0
2016-03-28 06:15:00; 2016-03-28 06:30:00; 24.512000; 24.512000; 23753.919400; 23753.919400; 0
2016-03-28 06:30:00; 2016-03-28 06:45:00; 27.264000; 27.264000; 23753.996000; 23753.996000; 0
2016-03-28 06:45:00; 2016-03-28 07:00:00; 26.944000; 26.944000; 23754.081200; 23754.081200; 0
2016-03-28 07:00:00; 2016-03-28 07:15:00; 27.136000; 27.136000; 23754.165400; 23754.165400; 0
2016-03-28 07:15:00; 2016-03-28 07:30:00; 27.072000; 27.072000; 23754.250200; 23754.250200; 0
2016-03-28 07:30:00; 2016-03-28 07:45:00; 26.880000; 26.880000; 23754.334800; 23754.334800; 0
2016-03-28 07:45:00; 2016-03-28 08:00:00; 26.944000; 26.944000; 23754.418800; 23754.418800; 0
2016-03-28 08:00:00; 2016-03-28 08:15:00; 26.944000; 26.944000; 23754.503000; 23754.503000; 0
2016-03-28 08:15:00; 2016-03-28 08:30:00; 26.816000; 26.816000; 23754.587200; 23754.587200; 0
2016-03-28 08:30:00; 2016-03-28 08:45:00; 27.200000; 27.200000; 23754.671000; 23754.671000; 0
2016-03-28 08:45:00; 2016-03-28 09:00:00; 26.624000; 26.624000; 23754.756000; 23754.756000; 0
2016-03-28 09:00:00; 2016-03-28 09:15:00; 26.624000; 26.624000; 23754.839200; 23754.839200; 0
2016-03-28 09:15:00; 2016-03-28 09:30:00; 26.624000; 26.624000; 23754.922400; 23754.922400; 0
2016-03-28 09:30:00; 2016-03-28 09:45:00; 26.560000; 26.560000; 23755.005600; 23755.005600; 0
2016-03-28 09:45:00; 2016-03-28 10:00:00; 26.688000; 26.688000; 23755.088600; 23755.088600; 0
2016-03-28 10:00:00; 2016-03-28 10:15:00; 26.752000; 26.752000; 23755.172000; 23755.172000; 0
2016-03-28 10:15:00; 2016-03-28 10:30:00; 26.496000; 26.496000; 23755.255600; 23755.255600; 0
2016-03-28 10:30:00; 2016-03-28 10:45:00; 26.880000; 26.880000; 23755.338400; 23755.338400; 0
2016-03-28 10:45:00; 2016-03-28 11:00:00; 26.816000; 26.816000; 23755.422400; 23755.422400; 0
2016-03-28 11:00:00; 2016-03-28 11:15:00; 26.560000; 26.560000; 23755.506200; 23755.506200; 0
2016-03-28 11:15:00; 2016-03-28 11:30:00; 26.816000; 26.816000; 23755.589200; 23755.589200; 0
2016-03-28 11:30:00; 2016-03-28 11:45:00; 26.560000; 26.560000; 23755.673000; 23755.673000; 0
2016-03-28 11:45:00; 2016-03-28 12:00:00; 26.368000; 26.368000; 23755.756000; 23755.756000; 0
2016-03-28 12:00:00; 2016-03-28 12:15:00; 26.560000; 26.560000; 23755.838400; 23755.838400; 0
2016-03-28 12:15:00; 2016-03-28 12:30:00; 26.560000; 26.560000; 23755.921400; 23755.921400; 0
2016-03-28 12:30:00; 2016-03-28 12:45:00; 26.560000; 26.560000; 23756.004400; 23756.004400; 0
2016-03-28 12:45:00; 2016-03-28 13:00:00; 26.496000; 26.496000; 23756.087400; 23756.087400; 0
2016-03-28 13:00:00; 2016-03-28 13:15:00; 26.432000; 26.432000; 23756.170200; 23756.170200; 0
2016-03-28 13:15:00; 2016-03-28 13:30:00; 26.752000; 26.752000; 23756.252800; 23756.252800; 0
2016-03-28 13:30:00; 2016-03-28 13:45:00; 26.432000; 26.432000; 23756.336400; 23756.336400; 0
2016-03-28 13:45:00; 2016-03-28 14:00:00; 26.560000; 26.560000; 23756.419000; 23756.419000; 0
2016-03-28 14:00:00; 2016-03-28 14:15:00; 26.624000; 26.624000; 23756.502000; 23756.502000; 0
2016-03-28 14:15:00; 2016-03-28 14:30:00; 26.496000; 26.496000; 23756.585200; 23756.585200; 0
2016-03-28 14:30:00; 2016-03-28 14:45:00; 58.368000; 58.368000; 23756.668000; 23756.668000; 0
2016-03-28 14:45:00; 2016-03-28 15:00:00; 60.672000; 60.672000; 23756.850400; 23756.850400; 0
